,Cases
51457,4975395
51458,4975636
51459,4975700
51460,4975842
51461,4975883
51462,4975897
51463,4976127
51464,4976201
51465,4976245
51466,4976280
51467,4976405
51468,4976619
51469,4976681
51470,4976742
51471,4976931
51472,4977111
51473,4977292
51474,4977317
51475,4977389
51476,4977435
51477,4977463
51478,4977478
51479,4977481
51480,4977490
51481,4977513
51482,4977605
51483,4977653
51484,4977698
51485,4977823
51486,4977857
51487,4977910
51488,4978009
51489,4978011
51490,4978025
51491,4978115
51492,4978261
51493,4978275
51494,4978333
51495,4978347
51496,4978479
51497,4978564
51498,4978645
51499,4978680
51500,4978724
51501,4978846
51502,4979031
51503,4979216
51504,4979442
51505,4979524
51506,4979591
51507,4979798
51508,4979888
51509,4980002
51510,4980193
51511,4980294
51512,4980301
51513,4980403
51514,4980424
51515,4980472
51516,4980578
51517,4980606
51518,4980620
51519,4980837
51520,4980886
51521,4980898
51522,4980909
51523,4981031
51524,4981062
51525,4981202
51526,4981335
51527,4981378
51528,4981381
51529,4981460
51530,4981503
51531,4981591
51532,4981682
51533,4981806
51534,4981917
51535,4982001
51536,4982045
51537,4982099
51538,4982104
51539,4982263
51540,4982351
51541,4982384
51542,4982420
51543,4982433
51544,4982459
51545,4982543
51546,4982603
51547,4982669
51548,4982811
51549,4982825
51550,4982838
51551,4982856
51552,4983033
51553,4983169
51554,4983205
51555,4983229
51556,4983452
51557,4983561
51558,4983623
51559,4983721
51560,4983766
51561,4983868
51562,4984061
51563,4984280
51564,4984520
51565,4984533
51566,4984592
51567,4984607
51568,4984646
51569,4984690
51570,4984891
51571,4985025
51572,4985258
51573,4985306
51574,4985333
51575,4985365
51576,4985462
51577,4985505
51578,4985570
51579,4985601
51580,4985703
51581,4985772
51582,4985819
51583,4985822
51584,4985890
51585,4985951
51586,4986091
51587,4986106
51588,4986329
51589,4986337
51590,4986364
51591,4986449
51592,4986540
51593,4986562
51594,4986579
51595,4986632
51596,4986675
51597,4986719
51598,4986754
51599,4986763
51600,4986867
51601,4986880
51602,4986950
51603,4987012
51604,4987296
51605,4987303
51606,4987355
51607,4987391
51608,4987400
51609,4987417
51610,4987574
51611,4987673
51612,4987714
51613,4988054
51614,4988078
51615,4988137
51616,4988186
51617,4988236
51618,4988248
51619,4988287
51620,4988379
51621,4988408
51622,4988642
51623,4988656
51624,4988713
51625,4988734
51626,4988767
51627,4988776
51628,4988817
51629,4988832
51630,4988971
51631,4988988
51632,4989021
51633,4989111
51634,4989174
51635,4989233
51636,4989317
51637,4989389
51638,4989435
51639,4989513
51640,4989576
51641,4989629
51642,4989702
51643,4989716
51644,4989730
51645,4989749
51646,4989773
51647,4989987
51648,4990059
51649,4990092
51650,4990191
51651,4990237
51652,4990311
51653,4990499
51654,4990532
51655,4990589
51656,4990662
51657,4990685
51658,4990696
51659,4990739
51660,4990830
51661,4991039
51662,4991183
51663,4991197
51664,4991292
51665,4991344
51666,4991389
51667,4991435
51668,4991454
51669,4991545
51670,4991567
51671,4991773
51672,4991879
51673,4991936
51674,4992009
51675,4992194
51676,4992217
51677,4992392
51678,4992485
51679,4992541
51680,4992927
51681,4992930
51682,4993145
51683,4993202
51684,4993249
51685,4993346
51686,4993555
51687,4993666
51688,4993741
51689,4993888
51690,4993926
51691,4993932
51692,4994133
51693,4994165
51694,4994225
51695,4994305
51696,4994312
51697,4994449
51698,4994518
51699,4994557
51700,4994617
51701,4994828
51702,4994867
51703,4994921
51704,4995078
51705,4995105
51706,4995203
51707,4995269
51708,4995318
51709,4995482
51710,4995530
51711,4995549
51712,4995642
51713,4995745
51714,4995752
51715,4995906
51716,4995988
51717,4996001
51718,4996028
51719,4996157
51720,4996162
51721,4996263
51722,4996395
51723,4996420
51724,4996459
51725,4996465
51726,4996471
51727,4996515
51728,4996539
51729,4996582
51730,4996700
51731,4996726
51732,4997016
51733,4997030
51734,4997132
51735,4997189
51736,4997436
51737,4997578
51738,4997688
51739,4997837
51740,4997864
51741,4997898
51742,4997960
51743,4998017
51744,4998026
51745,4998093
51746,4998228
51747,4998470
51748,4998520
51749,4998559
51750,4998756
51751,4998783
51752,4998918
51753,4999029
51754,4999387
51755,4999426
51756,4999602
51757,4999771
51758,4999945
51759,5000135
51760,5000146
51761,5000231
51762,5000310
51763,5000324
51764,5000493
51765,5000574
51766,5000630
51767,5000651
51768,5000759
51769,5000980
51770,5001065
51771,5001136
51772,5001155
51773,5001558
51774,5001589
51775,5001604
51776,5001782
51777,5001802
51778,5001827
51779,5001895
51780,5001922
51781,5001978
51782,5002003
51783,5002036
51784,5002048
51785,5002055
51786,5002087
51787,5002171
51788,5002260
51789,5002427
51790,5002504
51791,5002644
51792,5003068
51793,5003175
51794,5003193
51795,5003266
51796,5003345
51797,5003469
51798,5003522
51799,5003563
51800,5003578
51801,5003606
51802,5003704
51803,5003757
51804,5003762
51805,5003796
51806,5003805
51807,5003942
51808,5004081
51809,5004129
51810,5004466
51811,5004482
51812,5004638
51813,5004656
51814,5004660
51815,5004728
51816,5004799
51817,5004861
51818,5004947
51819,5005140
51820,5005179
51821,5005246
51822,5005254
51823,5005316
51824,5005368
51825,5005447
51826,5005471
51827,5005508
51828,5005603
51829,5005789
51830,5005941
51831,5005986
51832,5005998
51833,5006017
51834,5006044
51835,5006058
51836,5006149
51837,5006184
51838,5006234
51839,5006252
51840,5006377
51841,5006412
51842,5006453
51843,5006681
51844,5006756
51845,5006810
51846,5006904
51847,5006918
51848,5006957
51849,5007197
51850,5007206
51851,5007233
51852,5007288
51853,5007454
51854,5007513
51855,5007730
51856,5007749
51857,5007768
51858,5007840
51859,5007885
51860,5007936
51861,5007969
51862,5008009
51863,5008011
51864,5008083
51865,5008404
51866,5008418
51867,5008485
51868,5008601
51869,5008710
51870,5008878
51871,5008927
51872,5008930
51873,5009085
51874,5009101
51875,5009145
51876,5009216
51877,5009268
51878,5009307
51879,5009354
51880,5009381
51881,5009456
51882,5009460
51883,5009497
51884,5009524
51885,5009639
51886,5009741
51887,5009900
51888,5009926
51889,5010125
51890,5010300
51891,5010344
51892,5010419
51893,5010446
51894,5010629
51895,5010641
51896,5010664
51897,5010936
51898,5010972
51899,5011002
51900,5011049
51901,5011095
51902,5011117
51903,5011158
51904,5011215
51905,5011403
51906,5011410
51907,5011455
51908,5011578
51909,5011620
51910,5011633
51911,5011688
51912,5011853
51913,5012000
51914,5012093
51915,5012252
51916,5012315
51917,5012405
51918,5012412
51919,5012441
51920,5012533
51921,5012547
51922,5012797
51923,5012957
51924,5013070
51925,5013119
51926,5013285
51927,5013303
51928,5013417
51929,5013616
51930,5013759
51931,5013967
51932,5014009
51933,5014038
51934,5014042
51935,5014056
51936,5014083
51937,5014293
51938,5014306
51939,5014570
51940,5014667
51941,5014791
51942,5014835
51943,5014927
51944,5015120
51945,5015353
51946,5015416
51947,5015484
51948,5015579
51949,5015596
51950,5015722
51951,5015813
51952,5015834
51953,5015845
51954,5015867
51955,5015939
51956,5016007
51957,5016022
51958,5016035
51959,5016379
51960,5016516
51961,5016530
51962,5016568
51963,5016611
51964,5016745
51965,5016906
51966,5017167
51967,5017268
51968,5017346
51969,5017354
51970,5017569
51971,5017608
51972,5017764
51973,5017786
51974,5017833
51975,5017859
51976,5018123
51977,5018140
51978,5018235
51979,5018316
51980,5018406
51981,5018447
51982,5018610
51983,5018905
51984,5018937
51985,5018964
51986,5019006
51987,5019092
51988,5019103
51989,5019155
51990,5019172
51991,5019264
51992,5019532
51993,5019618
51994,5019696
51995,5019851
51996,5019884
51997,5020025
51998,5020121
51999,5020143
52000,5020217
52001,5020306
52002,5020388
52003,5020457
52004,5020479
52005,5020628
52006,5020652
52007,5020835
52008,5020902
52009,5020968
52010,5021274
52011,5021416
52012,5021585
52013,5021689
52014,5021943
52015,5022014
52016,5022270
52017,5022309
52018,5022356
52019,5022397
52020,5022445
52021,5022544
52022,5022657
52023,5022849
52024,5023118
52025,5023246
52026,5023577
52027,5023603
52028,5023672
52029,5023744
52030,5023789
52031,5023793
52032,5023842
52033,5023964
52034,5023998
52035,5024077
52036,5024183
52037,5024271
52038,5024358
52039,5024393
52040,5024534
52041,5024612
52042,5024629
52043,5024702
52044,5024727
52045,5024818
52046,5024924
52047,5024987
52048,5025016
52049,5025027
52050,5025068
52051,5025073
52052,5025126
52053,5025175
52054,5025208
52055,5025277
52056,5025334
52057,5025399
52058,5025519
52059,5025535
52060,5025590
52061,5025633
52062,5025723
52063,5025796
52064,5025997
52065,5026018
52066,5026040
52067,5026268
52068,5026284
52069,5026319
52070,5026354
52071,5026572
52072,5026694
52073,5026820
52074,5026900
52075,5026989
52076,5026993
52077,5027046
52078,5027078
52079,5027090
52080,5027129
52081,5027137
52082,5027210
52083,5027224
52084,5027255
52085,5027287
52086,5027357
52087,5027362
52088,5027408
52089,5027482
52090,5027551
52091,5027595
52092,5027674
52093,5027858
52094,5027889
52095,5028005
52096,5028098
52097,5028119
52098,5028417
52099,5028458
52100,5028538
52101,5028542
52102,5028866
52103,5028877
52104,5028913
52105,5029017
52106,5029149
52107,5029173
52108,5029228
52109,5029276
52110,5029299
52111,5029506
52112,5029592
52113,5029654
52114,5029979
52115,5030001
52116,5030028
52117,5030067
52118,5030281
52119,5030290
52120,5030316
52121,5030368
52122,5030395
52123,5030406
52124,5030414
52125,5030420
52126,5030433
52127,5030508
52128,5030655
52129,5030687
52130,5030744
52131,5030761
52132,5030793
52133,5030825
52134,5030838
52135,5031127
52136,5031213
52137,5031299
52138,5031321
52139,5031343
52140,5031437
52141,5031690
52142,5031725
52143,5031742
52144,5031810
52145,5031918
52146,5032051
52147,5032243
52148,5032282
52149,5032410
52150,5032491
52151,5032522
52152,5032554
52153,5032563
52154,5032762
52155,5032785
52156,5032841
52157,5032983
52158,5033106
52159,5033147
52160,5033165
52161,5033256
52162,5033370
52163,5033402
52164,5033416
52165,5033504
52166,5033661
52167,5033746
52168,5033754
52169,5033781
52170,5034018
52171,5034057
52172,5034096
52173,5034113
52174,5034152
52175,5034216
52176,5034295
52177,5034390
52178,5034442
52179,5034503
52180,5034536
52181,5034591
52182,5034682
52183,5034737
52184,5034753
52185,5034926
52186,5035037
52187,5035086
52188,5035122
52189,5035296
52190,5035597
52191,5035630
52192,5035651
52193,5035720
52194,5035759
52195,5035839
52196,5035976
52197,5036020
52198,5036088
52199,5036136
52200,5036148
52201,5036187
52202,5036212
52203,5036298
52204,5036309
52205,5036500
52206,5036696
52207,5036868
52208,5036981
52209,5037258
52210,5037275
52211,5037293
52212,5037485
52213,5037645
52214,5037755
52215,5037791
52216,5038021
52217,5038043
52218,5038050
52219,5038094
52220,5038138
52221,5038160
52222,5038197
52223,5038358
52224,5038389
52225,5038419
52226,5038463
52227,5038534
52228,5038552
52229,5038670
52230,5038749
52231,5038840
52232,5038862
52233,5038972
52234,5039035
52235,5039054
52236,5039137
52237,5039141
52238,5039224
52239,5039269
52240,5039331
52241,5039408
52242,5039443
52243,5039516
52244,5039609
52245,5039656
52246,5039826
52247,5039875
52248,5039959
52249,5040027
52250,5040100
52251,5040161
52252,5040352
52253,5040469
52254,5040614
52255,5040704
52256,5040796
52257,5040870
52258,5040898
52259,5040974
52260,5041145
52261,5041180
52262,5041202
52263,5041284
52264,5041497
52265,5041503
52266,5042222
52267,5042327
52268,5042471
52269,5042603
52270,5042825
52271,5042883
52272,5042897
52273,5042929
52274,5042953
52275,5042998
52276,5043092
52277,5043103
52278,5043241
52279,5043298
52280,5043434
52281,5043467
52282,5043480
52283,5043662
52284,5043750
52285,5043919
52286,5043935
52287,5043990
52288,5044026
52289,5044228
52290,5044234
52291,5044252
52292,5044299
52293,5044321
52294,5044506
52295,5044547
52296,5044565
52297,5044663
52298,5044678
52299,5044711
52300,5044738
52301,5044797
52302,5044824
52303,5044962
52304,5045115
52305,5045143
52306,5045177
52307,5045232
52308,5045261
52309,5045275
52310,5045306
52311,5045320
52312,5045347
52313,5045457
52314,5045485
52315,5045652
52316,5045807
52317,5045930
52318,5045968
52319,5046305
52320,5046370
52321,5046427
52322,5046658
52323,5046746
52324,5046852
52325,5047107
52326,5047240
52327,5047336
52328,5047509
52329,5047542
52330,5047695
52331,5047808
52332,5047843
52333,5047980
52334,5048153
52335,5048164
52336,5048272
52337,5048331
52338,5048408
52339,5048502
52340,5048527
52341,5048914
52342,5048920
52343,5048971
52344,5048988
52345,5049094
52346,5049111
52347,5049156
52348,5049183
52349,5049206
52350,5049288
52351,5049332
52352,5049784
52353,5049969
52354,5049972
52355,5050136
52356,5050191
52357,5050270
52358,5050298
52359,5050434
52360,5050452
52361,5050526
52362,5050816
52363,5050827
52364,5050868
52365,5050907
52366,5050963
52367,5051066
52368,5051247
52369,5051271
52370,5051300
52371,5051375
52372,5051419
52373,5051422
52374,5051481
52375,5051501
52376,5051629
52377,5051702
52378,5051716
52379,5051773
52380,5051903
52381,5051924
52382,5051969
52383,5052025
52384,5052042
52385,5052143
52386,5052182
52387,5052232
52388,5052261
52389,5052306
52390,5052431
52391,5052505
52392,5052541
52393,5052628
52394,5052890
52395,5052902
52396,5053004
52397,5053057
52398,5053354
52399,5053409
52400,5053425
52401,5053442
52402,5053536
52403,5053555
52404,5053572
52405,5053587
52406,5053682
52407,5053729
52408,5053806
52409,5053888
52410,5054106
52411,5054159
52412,5054242
52413,5054297
52414,5054305
52415,5054341
52416,5054364
52417,5054398
52418,5054518
52419,5054531
52420,5054557
52421,5054617
52422,5054689
52423,5054735
52424,5054778
52425,5054828
52426,5054845
52427,5054950
52428,5055078
52429,5055340
52430,5055439
52431,5055482
52432,5055502
52433,5055551
52434,5055674
52435,5055683
52436,5055728
52437,5055734
52438,5055767
52439,5055844
52440,5055906
52441,5055920
52442,5055992
52443,5056001
52444,5056045
52445,5056131
52446,5056222
52447,5056281
52448,5056327
52449,5056349
52450,5056373
52451,5056577
52452,5057051
52453,5057084
52454,5057100
52455,5057126
52456,5057243
52457,5057250
52458,5057266
52459,5057367
52460,5057424
52461,5057507
52462,5057796
52463,5057805
52464,5057938
52465,5058102
52466,5058343
52467,5058441
52468,5058486
52469,5058565
52470,5058619
52471,5058622
52472,5058663
52473,5058681
52474,5058738
52475,5058783
52476,5058797
52477,5058810
52478,5058848
52479,5058923
52480,5058957
52481,5058979
52482,5059064
52483,5059154
52484,5059310
52485,5059336
52486,5059348
52487,5059391
52488,5059583
52489,5059616
52490,5059630
52491,5059714
52492,5059771
52493,5059788
52494,5059934
52495,5059945
52496,5060031
52497,5060249
52498,5060712
52499,5060737
52500,5060770
52501,5060806
52502,5060932
52503,5061122
52504,5061135
52505,5061369
52506,5061461
52507,5061511
52508,5061560
52509,5061583
52510,5061747
52511,5061788
52512,5061821
52513,5061843
52514,5062063
52515,5062272
52516,5062362
52517,5062415
52518,5062443
52519,5062861
52520,5062889
52521,5062920
52522,5063233
52523,5063265
52524,5063292
52525,5063375
52526,5063422
52527,5063567
52528,5063629
52529,5063686
52530,5063795
52531,5063948
52532,5064001
52533,5064013
52534,5064185
52535,5064384
52536,5064414
52537,5064433
52538,5064539
52539,5064566
52540,5064726
52541,5064758
52542,5064789
52543,5064811
52544,5064825
52545,5064860
52546,5064929
52547,5064970
52548,5064986
52549,5065032
52550,5065149
52551,5065201
52552,5065213
52553,5065366
52554,5065464
52555,5065470
52556,5065486
52557,5065506
52558,5065622
52559,5065774
52560,5065848
52561,5065940
52562,5066042
52563,5066143
52564,5066150
52565,5066347
52566,5066553
52567,5066570
52568,5066586
52569,5066710
52570,5066787
52571,5066819
52572,5066890
52573,5066930
52574,5067020
52575,5067047
52576,5067205
52577,5067517
52578,5067544
52579,5067561
52580,5067604
52581,5067657
52582,5067696
52583,5067750
52584,5067873
52585,5067990
52586,5068036
52587,5068329
52588,5068402
52589,5068468
52590,5068484
52591,5068675
52592,5068845
52593,5068876
52594,5068921
52595,5069016
52596,5069084
52597,5069117
52598,5069175
52599,5069189
52600,5069239
52601,5069294
52602,5069334
52603,5069448
52604,5069469
52605,5069554
52606,5069723
52607,5069740
52608,5069805
52609,5069829
52610,5069870
52611,5069898
52612,5070225
52613,5070337
52614,5070353
52615,5070402
52616,5070449
52617,5070626
52618,5070644
52619,5070658
52620,5070746
52621,5070834
52622,5070852
52623,5071105
52624,5071170
52625,5071203
52626,5071269
52627,5071331
52628,5071385
52629,5071450
52630,5071516
52631,5071625
52632,5071674
52633,5071701
52634,5071713
52635,5071728
52636,5071752
52637,5071914
52638,5072064
52639,5072107
52640,5072163
52641,5072303
52642,5072391
52643,5072426
52644,5072511
52645,5072560
52646,5072747
52647,5072808
52648,5072815
52649,5072882
52650,5072952
52651,5073032
52652,5073437
52653,5073453
52654,5073663
52655,5073797
52656,5073810
52657,5073869
52658,5073872
52659,5073887
52660,5073957
52661,5074006
52662,5074241
52663,5074270
52664,5074311
52665,5074413
52666,5074428
52667,5074434
52668,5074544
52669,5074593
52670,5074679
52671,5074868
52672,5075174
